c1,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
7174,0,0,672,1864,2128,672,1,0,1
7175,0,0,50,210,230,50,1,0,1
7182,4,1,16,360,64,16,1,0,1
7183,4,1,72,1320,540,72,0,0,1
7184,4,1,18,120,0,18,0,0,1
7185,0,0,12,12,0,12,0,0,1
7187,27,22,286,11858,6292,286,1,16,1
7188,2,2,8946,283416,44436,8946,1,0,1
7189,39,39,828,8004,6463,828,0,0,1
7190,76,5,10,260,250,10,0,0,1
7191,0,0,12,24,24,12,0,0,1
7192,0,0,12,24,24,12,0,0,1
7193,2,2,160,736,0,160,0,0,1
7194,4,4,24,96,96,24,0,0,1
7195,0,0,24,144,0,24,1,0,1
7196,0,0,16,0,368,16,0,0,1
7197,0,0,10,30,30,10,1,0,1
7198,4,4,72,684,468,72,1,0,1
7199,3,3,250,250,600,250,1,0,1
7200,3,3,10,10,10,10,1,0,1
7201,3,3,10,760,30,10,1,0,1
7202,3,3,33,33,33,33,1,0,1
7203,3,3,10,10,10,10,1,0,1
7204,3,3,10,10,10,10,1,0,1
7205,2,2,16,304,0,16,0,0,1
7206,1,1,40,250,10,40,0,0,1
7207,0,0,20,20,10,20,1,0,1
7208,0,0,20,20,10,20,1,0,1
7209,0,0,30,70,480,30,0,0,1
7210,3,3,114,11232,666,114,1,0,1
7211,17,17,6,258,48,6,0,0,1
7212,17,17,6,54,6,6,0,0,1
7213,1,1,126,0,2338,126,0,0,1
7214,0,0,550,1530,2780,550,1,0,1
7215,1,1,252,2700,1962,252,1,0,1
7216,0,0,110,61500,60480,110,1,0,1
7217,1,1,140,140,140,140,0,0,1
7218,1,1,54,54,54,54,0,0,1
7219,1,1,20,410,100,20,1,0,1
7220,1,1,24,552,0,24,0,0,1
7221,3,3,380,3600,4120,380,1,0,1
7222,0,0,30,30,30,30,1,0,1
7223,2,2,420,1070,1190,420,1,0,1
7224,3,3,200,450,880,200,1,0,1
7225,3,3,100,250,290,100,1,0,1
7226,6,6,48,120,1440,48,1,0,1
7227,1,1,24,120,72,24,1,1,1
7228,1,1,10,10,10,10,0,1,1
7229,1,1,27,243,243,27,1,0,1
7230,5,0,108,2214,189,108,1,0,1
7231,0,0,20,20,20,20,0,0,1
7232,0,0,20,290,0,20,1,0,1
7233,5,0,156,3720,228,156,1,0,1
7234,5,5,20,350,20,20,1,0,1
7235,1,1,10,50,50,10,1,0,1
7236,1,1,20,170,280,20,1,0,1
7237,1,1,10,100,70,10,1,0,1
7238,1,1,50,0,0,50,0,0,1
7239,1,1,15,150,15,15,0,0,1
7240,1,1,27,378,378,27,0,1,2
7241,0,0,10,40,40,10,1,0,1
7242,1,1,27,1782,1782,27,0,1,2
7243,1,1,27,54,54,27,0,1,2
7244,1,1,36,360,360,36,0,1,2
7245,1,1,27,945,945,27,0,1,2
7246,1,1,27,297,297,27,0,1,2
7247,0,0,10,20,20,10,0,0,1
7248,0,0,18,18,18,18,1,0,1
7249,1,1,360,32454,30690,360,0,0,1
7250,1,1,14,14,14,14,0,1,1
7251,0,0,40,20,1380,40,0,0,1
7252,2,2,110,572,572,110,1,0,1
7253,0,0,10,40,40,10,0,0,1
7255,4,4,132,429,1188,132,1,0,1
7256,1,1,84,714,14,84,0,0,1
7257,1,1,10,110,0,10,0,0,1
7258,5,5,88,1034,22,88,1,0,1
7259,6,6,20,120,10,20,0,0,1
7260,7,7,20,140,110,20,0,0,1
7261,11,8,24,560,96,24,1,0,1
7262,11,11,396,3454,264,396,1,0,1
7263,7,7,1134,3164,3962,1134,1,0,1
7264,11,11,24,48,0,24,1,0,1
7265,0,0,10,30,30,10,1,0,1
7266,0,0,12,24,0,12,1,0,1
7267,1,0,1280,8928,16256,1280,1,0,1
7268,7,0,8,80,0,8,1,0,1
7269,7,0,8,80,0,8,1,0,1
7270,4,3,44,198,0,44,1,0,1
7271,7,2,352,165280,0,352,0,0,1
7272,3,3,6,120,12,6,1,0,1
7273,11,3,18,1782,90,18,1,0,1
7274,0,0,10,20,0,10,1,0,1
7275,0,0,12,24,0,12,1,0,1
7276,11,3,10,90,340,10,1,0,1
7277,17,17,216,6102,918,216,1,0,1
7278,105,74,3528,507132,2916,3528,1,1,1
7279,1,1,27,459,135,27,1,0,1
7280,1,1,10,40,10,10,1,0,1
7281,1,1,10,40,10,10,1,0,1
7282,0,0,70,520,830,70,1,0,1
7283,4,4,234,2795,663,234,1,4,2
7285,2,2,204,1955,3944,204,1,0,1
7286,1,1,270,830,1280,270,1,0,1
7287,1,1,10,20,20,10,0,0,1
7288,0,0,12,378,24,12,0,0,1
7289,0,0,18,96,84,18,0,0,1
7290,0,0,20,160,10,20,1,0,1
7291,0,0,20,130,0,20,0,0,1
7292,10,10,75,930,675,75,1,0,1
7293,10,0,8,64,72,8,1,0,1
7295,9,9,990,4392,8118,990,1,0,1
7296,0,0,60,4164,312,60,0,0,1
7297,1,1,40,220,40,40,0,0,1
7298,6,3,624,33098,25181,624,0,0,1
7299,0,0,12,132,12,12,1,0,1
7301,2,2,140,2380,4410,140,0,0,2
7302,2,1,30,130,10,30,1,0,1
7303,535,0,10,40,0,10,0,0,1
7304,256,0,10,10,10,10,1,0,1
7305,245,0,10,40,0,10,0,0,1
7306,2,1,10,60,10,10,0,0,1
7307,0,0,10,110,10,10,0,0,1
7308,0,0,100,140,300,100,1,0,1
7309,0,0,18,72,18,18,0,0,1
7310,0,0,200,450,840,200,1,0,1
7311,0,0,10,10,10,10,1,0,1
7312,1,1,30,90,240,30,1,0,1
7313,1,1,10,60,40,10,0,0,1
7314,1,1,10,60,40,10,0,0,1
7315,2,2,198,5907,0,198,1,0,1
7316,10,10,96,0,3624,96,1,0,1
7317,2,2,12090,2105520,0,12090,1,0,1
7320,1,1,70,120,600,70,1,0,1
7322,8,3,225,7830,360,225,0,0,1
7323,0,0,10,40,0,10,1,0,1
7324,0,0,180,540,552,180,0,0,1
7325,0,0,12,48,48,12,0,0,1
7326,0,0,24,36,30,24,0,0,1
7327,0,0,10,40,30,10,0,0,1
7328,0,0,24,96,72,24,0,0,1
7329,6,6,6,0,12,6,0,0,1
7331,56,56,576,192,14592,576,1,0,2
7332,1,1,10,60,0,10,0,0,1
7333,1,1,192,2272,2080,192,1,0,1
7334,1,1,352,7680,480,352,1,0,1
7335,0,0,10,10,10,10,0,0,1
7336,2,1,70,308,0,70,1,0,1
7337,4,4,80,360,160,80,1,0,1
7338,32,32,72,135,486,72,1,0,1
7339,1,1,40,0,680,40,1,0,1
7340,0,0,20,160,20,20,1,0,1
7341,0,0,30,70,40,30,0,0,1
7342,7,4,30,700,120,30,1,0,1
7343,12,6,40,460,310,40,0,0,1
7344,1,1,10,180,0,10,1,0,1
7345,5,1,42,294,0,42,1,0,1
7346,4,0,8,64,0,8,0,0,1
7347,2,1,8,96,112,8,1,0,1
7350,1,1,27,81,0,27,1,0,1
7351,1,1,10,10,10,10,1,0,1
7354,1,1,32,32,32,32,1,0,1
7355,1,1,10,10,10,10,1,0,1
7356,1,1,52,65,65,52,1,0,1
7357,1,1,36,108,72,36,1,0,1
7358,2,1,10,10,10,10,0,0,1
7359,14,14,45,270,333,45,1,0,1
7360,4,4,27,27,27,27,0,0,1
7361,3,0,32,640,8,32,1,0,1
7362,0,0,8,8,8,8,0,0,1
7363,0,0,10,410,370,10,1,0,1
7364,0,0,10,10,10,10,0,0,1
7365,0,0,10,10,10,10,0,0,1
7366,4,4,10,20,10,10,1,0,1
7367,0,0,8,8,8,8,0,0,1
7368,2,1,10,40,0,10,0,0,1
7369,2,1,14,56,0,14,0,0,1
7370,2,0,8,64,32,8,1,0,1
7371,1,1,14,168,196,14,1,0,2
7372,3,1,8,64,0,8,0,0,1
7373,7,5,8,16,0,8,1,0,1
7374,6,4,108,5316,612,108,1,0,1
7375,2,1,32,0,0,32,0,0,1
7376,1,1,27,306,378,27,1,0,1
7377,0,0,60,620,30,60,1,0,1
7378,1,1,10,160,0,10,0,0,1
7379,5,5,1590,12570,9870,1590,0,2,2
7380,8,3,260,1196,1079,260,1,0,1
7382,1,1,27,207,90,27,1,0,1
7383,2,2,30,330,0,30,1,0,1
7384,1,1,10,140,140,10,1,0,1
7385,5,4,10,50,10,10,1,0,1
7386,1,1,341,2706,902,341,1,0,1
7387,0,0,20,40,50,20,1,0,1
7388,0,0,48,0,0,48,0,0,1
7389,5,5,272,256,0,272,0,0,1
7390,1,1,10,20,10,10,1,0,1
7391,0,0,88,96,8,88,0,0,1
7392,0,0,10,0,10,10,0,0,1
7393,1,1,40,760,10,40,1,0,1
7394,1,1,40,760,10,40,1,0,1
7395,0,0,24,48,24,24,0,0,1
7396,0,0,44,44,44,44,0,0,1
7397,0,0,20,40,50,20,1,0,1
7398,0,0,66,72,6,66,0,0,1
7399,20,7,54,6804,0,54,0,0,1
7400,20,7,18,18,0,18,1,0,1
7401,2,1,16,112,0,16,1,0,1
7402,6,6,6,12,0,6,0,0,1
7403,0,0,20,290,10,20,1,0,1
7404,21,7,396,13104,891,396,1,0,1
7405,2,2,66,5720,0,66,0,2,2
7406,0,0,16,8,144,16,1,0,1
7407,51,6,36,90,54,36,1,0,1
7408,51,6,18,48,108,18,1,0,1
7409,6,6,594,7101,4077,594,1,0,1
7410,93,6,1536,23328,2400,1536,1,0,2
7411,1,1,70,1590,1870,70,1,0,1
7412,93,6,736,41584,0,736,1,0,1
7413,93,6,300,1050,30,300,0,0,1
7414,0,0,781,3333,5709,781,1,0,2
7415,1,1,28,196,0,28,1,0,1
7416,3,3,91,2132,468,91,1,0,1
7417,0,0,20,30,30,20,1,0,1
7418,1,1,20,10,130,20,1,0,1
7419,626,626,24,468,0,24,1,625,1
7420,1,1,10,0,20,10,0,0,1
7421,1,1,10,30,10,10,1,0,1
7422,0,0,440,1880,3760,440,1,0,1
7423,1,1,30,30,30,30,0,0,1
7424,1,0,10,10,0,10,1,0,1
7425,1,1,576,2136,3264,576,1,0,1
7426,2,1,72,1521,1386,72,1,0,1
7427,0,0,88,220,132,88,1,0,1
7429,0,0,10,0,60,10,0,0,1
7430,16,16,72,72,72,72,1,0,1
7431,1,1,10,80,50,10,0,0,1
7432,1,1,12,156,0,12,0,0,1
7433,1,1,12,156,0,12,0,0,1
7434,2,1,10,10,10,10,0,0,1
7435,27,0,30,310,0,30,1,0,1
7436,5,0,10,50,0,10,1,0,1
7437,5,0,10,20,20,10,1,0,1
7438,1,1,48,960,276,48,1,0,1
7439,8,7,96,192,192,96,0,0,1
7440,8,7,48,1008,336,48,0,0,1
7441,8,7,48,432,432,48,0,0,1
7442,8,7,24,96,336,24,1,0,1
7443,5,0,10,0,20,10,1,0,1
7444,1,1,20,210,0,20,0,0,1
7445,1,1,10,60,90,10,1,0,1
7446,1,1,20,0,240,20,0,1,1
7447,92,5,84,168,84,84,1,0,1
7448,92,5,780,7500,450,780,1,0,1
7451,2,2,14,28,0,14,1,0,1
7452,0,0,10,20,20,10,0,0,1
7453,6,1,16,136,120,16,1,0,1
7454,5,0,40,410,130,40,1,0,1
7455,6,1,48,408,360,48,1,0,1
7456,5,0,40,570,180,40,1,0,1
7458,2,2,48,984,336,48,0,0,1
7459,0,0,147,861,819,147,1,0,1
7463,11,6,110,2070,590,110,1,0,1
7466,6,1,54,459,405,54,1,0,1
7467,1,1,110,418,418,110,1,0,1
7468,1,1,10,180,180,10,1,0,1
7470,22,22,550,3058,5060,550,1,21,2
7471,1,1,48,216,72,48,1,0,2
7472,0,0,12,12,12,12,0,0,1
7473,1,1,85,750,85,85,1,0,1
7474,0,0,10,50,10,10,1,0,1
7475,31,31,1240,15407,4154,1240,1,26,1
7476,0,0,30,70,70,30,1,0,1
7477,0,0,60,190,190,60,1,0,1
7478,0,0,10,10,10,10,0,0,1
7479,3,3,462,3663,3773,462,0,0,1
7481,1,1,10,20,0,10,0,0,1
7482,4,1,8,16,8,8,1,0,1
7483,1,1,10,50,50,10,1,1,1
7489,89,2,24,24,24,24,1,0,1
7490,91,2,44,748,132,44,1,0,1
7491,17,17,1278,3222,4662,1278,0,0,1
7492,24,24,180,6795,750,180,1,0,1
7493,91,2,88,792,0,88,0,0,1
7494,97,2,132,1144,0,132,0,0,1
7495,99,2,616,8327,0,616,1,0,1
7496,5,5,12,48,0,12,0,0,1
7497,1,1,20,140,0,20,0,0,1
7498,1,1,18,126,0,18,1,0,1
7499,4,4,30,370,470,30,1,4,1
7500,2,1,20,150,30,20,0,0,1
7501,1,1,144,0,0,144,0,0,1
7503,0,0,30,980,0,30,0,0,1
7504,1,1,70,700,740,70,1,0,1
7505,0,0,30,370,220,30,0,0,1
7506,2,2,30,630,240,30,1,0,1
7507,2,0,8,168,64,8,1,0,1
7508,1,1,20,50,50,20,1,0,1
7509,1,1,10,10,10,10,1,0,1
7510,8,2,10,20,0,10,1,0,1
7511,1,1,24,24,24,24,0,0,1
7512,0,0,20,120,30,20,0,0,1
7513,1,1,10,50,50,10,1,0,1
7514,1,1,32,224,0,32,1,0,1
7515,1,1,10,60,20,10,1,0,1
7516,1,1,20,20,20,20,1,0,1
7517,1,1,10,70,70,10,1,1,1
7518,2,1,12,36,24,12,1,0,1
7519,1,0,10,60,60,10,1,0,1
7520,0,0,12,12,12,12,0,0,1
7521,1,0,12,108,0,12,1,0,1
7522,0,0,12,12,12,12,0,0,1
7523,1,1,24,72,192,24,0,0,1
7524,1,1,24,120,96,24,0,0,1
7525,0,0,468,1716,1476,468,1,0,1
7526,2,2,12,24,12,12,1,0,1
7527,2,2,130,8216,130,130,0,0,1
7528,0,0,24,64,56,24,0,0,1
7529,0,0,144,1620,2916,144,1,0,1
7530,18,18,27,36,162,27,1,0,1
7531,1,1,204,0,0,204,0,0,1
7532,9,9,18,144,0,18,1,0,1
7533,0,0,10,220,50,10,1,0,1
7534,0,0,10,20,10,10,1,0,1
7535,12,11,80,2080,1200,80,0,0,1
7536,12,11,20,600,740,20,0,0,1
7537,12,11,40,1440,440,40,0,0,1
7538,2,1,6,36,0,6,0,0,1
7539,12,11,20,320,260,20,0,0,1
7540,2,1,12,366,0,12,0,0,1
7541,22,21,1122,21516,1232,1122,0,11,2
7542,0,0,12,510,0,12,0,0,1
7543,4,0,30,888,12,30,1,0,1
7544,1,1,42,994,770,42,1,0,1
7545,0,0,10,30,50,10,1,0,1
7546,0,0,20,30,100,20,1,0,1
7547,0,0,144,192,840,144,0,0,1
7548,14,14,24,96,0,24,1,0,1
7549,1,1,100,580,20,100,1,0,1
7550,7,1,190,4630,2540,190,1,0,1
7551,0,0,360,1472,1104,360,1,0,1
7552,21,0,30,310,0,30,1,0,1
7553,0,0,140,300,190,140,1,0,1
7555,1,0,6,6,0,6,0,0,1
7556,1,1,10,10,10,10,0,0,1
7557,2,1,210,3290,2520,210,1,0,1
7558,1,1,280,2140,690,280,1,0,1
7559,0,0,60,380,380,60,1,0,1
7560,0,0,1464,4344,6152,1464,1,0,1
7561,19,19,522,783,522,522,1,1,1
7562,1,0,4,96,0,4,1,0,1
7563,1,1,8,192,0,8,1,0,1
7564,11,11,567,53649,16713,567,1,0,1
7565,1,1,48,420,240,48,0,0,1
7567,1,1,156,1872,0,156,1,0,1
7568,1,0,10,20,20,10,1,0,1
7569,1,0,80,0,1770,80,0,0,1
7570,0,0,30,20,10,30,1,0,1
7571,15,1,50,440,190,50,1,0,1
7572,16,16,12,24,60,12,1,0,1
7573,18,18,504,5712,5712,504,1,16,2
7574,1,1,10,10,10,10,1,0,1
7575,0,0,10,10,10,10,0,0,1
7576,1,0,12,108,96,12,0,0,1
7577,0,0,10,10,10,10,1,0,1
7578,1,0,12,24,24,12,0,0,1
7579,21,0,40,220,10,40,1,0,1
7580,23,0,30,170,0,30,1,0,1
7581,0,0,10,10,0,10,0,0,1
7582,0,0,10,10,0,10,0,0,1
7583,0,0,16,16,0,16,0,0,1
7584,2,2,30,0,0,30,0,0,1
7585,1,0,30,470,360,30,1,0,1
7586,1,1,12,24,24,12,0,0,1
7587,4,4,30,180,180,30,1,0,1
7588,0,0,10,10,10,10,1,0,1
7589,1,0,20,150,10,20,1,0,1
7590,16,16,30,100,60,30,0,0,1
7591,2,2,300,20,0,300,0,0,1
7592,2,2,160,2832,1104,160,0,0,1
7593,13,13,312,2652,156,312,1,0,1
7594,1,0,20,150,10,20,1,0,1
7595,1,1,20,280,100,20,1,0,1
7596,1,1,48,184,184,48,1,0,1
7597,1,1,20,80,10,20,1,0,1
7598,1,1,112,5894,3920,112,0,0,1
7599,36,36,14,210,112,14,0,0,1
7600,0,0,50,230,230,50,1,0,1
7601,42,42,42,2016,2590,42,0,0,1
7602,28,27,10,80,10,10,1,0,1
7603,23,6,30,170,0,30,1,0,1
7604,5,5,6,30,30,6,0,0,1
7605,6,6,40,430,10,40,1,0,1
7606,6,6,10,200,150,10,1,0,1
7607,3,2,10,30,10,10,1,0,1
7608,3,3,14,42,14,14,1,0,1
7609,1,1,40,300,0,40,1,0,1
7610,1,1,168,2652,2016,168,1,0,1
7611,0,0,10,80,20,10,0,0,1
7612,2,2,168,864,1608,168,1,0,1
7613,1,0,10,10,10,10,0,0,1
7614,105,1,30,140,90,30,1,0,1
7615,1,1,14,14,14,14,0,0,1
7616,1,1,10,90,80,10,0,0,1
7617,1,1,64,448,0,64,0,0,2
7618,1,0,20,20,20,20,0,0,1
7619,1,1,88,584,32,88,1,0,1
7621,0,0,140,160,0,140,1,0,1
7623,4,2,484,9075,2618,484,1,0,1
7624,0,0,10,20,20,10,0,0,1
7625,0,0,18,1608,0,18,0,0,1
7626,0,0,20,0,20,20,1,0,1
7628,0,0,10,10,0,10,1,0,1
7629,1,1,33,33,0,33,0,0,1
7630,1,1,40,96,0,40,0,0,1
7631,0,0,36,216,36,36,1,0,1
7633,1,1,7272,15352,15376,7272,1,0,1
7634,2,2,957,1914,14210,957,1,0,1
7636,233,9,360,12060,16950,360,1,0,1
7637,1,1,10,160,0,10,0,0,1
7638,22,22,108,252,0,108,0,0,1
7639,9,9,1292,31501,2431,1292,1,0,1
7640,3,3,6,42,6,6,1,0,1
7641,2,2,6,24,30,6,0,0,1
7642,8,3,2226,3983460,54,2226,1,0,1
7643,3,3,12,84,12,12,1,0,1
7644,8,7,1036,1772380,24,1036,1,0,1
7645,7,7,85,2210,1564,85,1,0,1
7646,4,4,340,2550,3400,340,1,2,2
7647,1,0,24,216,12,24,1,0,1
7648,1,1,10,70,70,10,1,0,1
7649,0,0,72,0,0,72,0,0,1
7650,0,0,216,2160,3720,216,1,0,1
7651,0,0,10,0,10,10,0,0,1
7652,0,0,20,150,220,20,0,0,1
7653,0,0,4,20,0,4,1,0,1
7654,1,1,90,144,207,90,1,0,1
7655,0,0,4,32,0,4,1,0,1
7656,0,0,12,96,0,12,1,0,1
7657,0,0,10,130,90,10,0,0,1
7658,4,4,10,40,10,10,1,0,1
7659,4,4,40,430,10,40,1,0,1
7660,4,4,375,12690,750,375,1,0,1
7661,12,12,616,6204,2244,616,1,0,1
7662,0,0,510,960,1200,510,1,0,1
7663,1,1,12,24,12,12,1,1,1
7664,0,0,72,3760,672,72,1,0,1
7665,0,0,12,60,0,12,1,0,1
7666,0,0,12,216,0,12,1,0,1
7667,4,4,132,1408,1364,132,1,0,1
7668,2,2,30,310,20,30,1,0,1
7669,1,1,72,3032,280,72,0,1,1
7670,2,2,42,186,66,42,0,0,1
7671,4,4,18,348,0,18,0,0,1
7672,5,5,60,1080,0,60,0,0,1
7673,6,5,10,10,10,10,1,1,1
7674,1,0,10,30,20,10,0,0,1
7675,1,0,10,20,30,10,1,0,1
7676,0,0,12,36,12,12,0,0,1
7677,3,3,50,710,370,50,0,0,1
7678,3,3,10,200,150,10,1,0,1
7683,4,4,12,60,48,12,1,0,1
7684,0,0,20,910,500,20,1,0,1
7685,0,0,243,10233,945,243,0,0,1
7687,2,2,72,1026,0,72,1,0,1
7688,0,0,10,30,30,10,1,0,1
7689,8,0,96,2232,640,96,1,0,1
7690,8,0,80,310,1220,80,1,0,1
7691,0,0,184,136,672,184,1,0,1
7692,3,3,50,710,370,50,0,1,1
7694,0,0,10,900,100,10,0,0,1
7695,5,4,60,13506,216,60,1,0,1
7696,3,2,10,120,10,10,1,0,1
7697,2,2,10,220,30,10,1,0,1
7698,2,1,30,70,110,30,1,0,1
7699,0,0,10,160,190,10,1,0,1
7700,6,6,216,1616,48,216,1,0,1
7701,3,3,12,36,0,12,0,0,1
7702,8,7,12,12,12,12,0,0,1
7703,4,4,500,36280,5520,500,0,0,1
7704,1,1,2376,47352,17520,2376,1,0,1
7705,28,28,60,396,0,60,0,0,1
7706,3,3,108,648,216,108,1,1,1
7707,1,1,12,90,90,12,0,0,1
7708,36,36,42,84,56,42,1,0,1
7709,43,31,60,390,60,60,1,0,1
7710,2,1,10,10,10,10,1,0,1
7711,0,0,6,6,6,6,0,0,1
7712,4,1,12,48,0,12,0,0,1
7713,10,10,220,1826,836,220,1,0,1
7714,1,1,216,3648,480,216,1,0,1
7715,49,38,1288,15732,7866,1288,1,1,1
7716,8,8,44,44,0,44,1,0,1
7717,2,2,12,120,90,12,0,0,1
7718,2,2,12,120,90,12,0,0,1
7719,11,7,21,42,21,21,1,0,1
7720,0,0,72,528,536,72,1,0,1
7721,24,0,30,100,10,30,1,0,1
7722,0,0,24,96,0,24,0,0,1
7723,0,0,10,10,0,10,0,0,1
7724,0,0,12,36,0,12,0,0,2
7725,3,0,4,16,0,4,0,0,1
7726,1,1,540,2160,2160,540,1,0,1
7727,3,3,288,2592,2928,288,1,0,1
7728,8,8,1320,300,11760,1320,1,1,1
7729,2,2,12,72,204,12,1,0,1
7730,7,6,1564,61387,14076,1564,1,2,1
7731,0,0,20,130,30,20,1,0,1
7732,4,4,1632,78030,10098,1632,1,0,1
7733,2,2,54,306,81,54,1,0,1
7734,11,1,28,392,336,28,1,0,1
7735,2,1,8,8,8,8,1,0,1
7736,4,1,20,8430,4190,20,0,0,1
7737,3,3,110,120,1360,110,1,0,1
7738,0,0,165,1463,209,165,0,0,1
7739,0,0,20,190,0,20,0,0,1
7740,1,1,30,340,340,30,0,0,1
7741,0,0,10,50,40,10,1,0,1
7742,0,0,10,50,40,10,1,0,1
7743,0,0,8,32,0,8,0,0,1
7744,0,0,14,112,0,14,1,0,1
7745,0,0,12,48,0,12,0,0,1
7746,0,0,20,100,150,20,0,0,1
7747,7,7,828,14868,1656,828,1,0,1
7748,0,0,21,147,42,21,0,0,1
7749,23,6,30,100,10,30,1,0,1
7750,9,9,36,0,360,36,1,0,1
7751,1,1,18,18,18,18,1,0,2
