change_id,ecosystem_tenure,review_tenure,reviews,added_lines,removed_lines,no_files,sources,blocking_tenure,blocking_activity
3626,0,0,20,175,240,20,1,0,1
3627,5,5,48,1064,200,48,1,0,1
3628,0,0,5,60,30,5,1,0,1
3629,0,0,45,165,165,45,1,0,1
3630,4,2,48,4404,3348,48,0,1,2
3631,0,0,6,6,60,6,0,0,1
3632,0,0,30,755,250,30,1,0,1
3633,0,0,5,295,0,5,0,0,1
3634,0,0,1332,5219670,334287,1332,1,0,1
3635,3,3,6,0,42,6,0,0,1
3636,0,0,1700,5491,5763,1700,1,0,2
3637,160,160,8784,1293084,0,8784,1,13,2
3638,0,0,49,1008,77,49,1,0,1
3639,0,0,224,1816,648,224,1,0,1
3640,0,0,8,8,8,8,1,0,2
3641,0,0,21,49,35,21,0,0,1
3642,0,0,5,10,15,5,1,0,1
3643,0,0,5,25,0,5,0,0,1
3644,1,1,60,186,126,60,1,0,1
3646,0,0,50,0,1050,50,0,0,1
3647,1,1,100,100,0,100,0,0,1
3648,0,0,56,48,400,56,0,0,1
3649,0,0,5,10,0,5,1,0,1
3650,0,0,10,30,70,10,0,0,1
3651,0,0,6,6,0,6,1,0,1
3652,0,0,20,3690,3670,20,1,0,1
3653,14,0,32,352,0,32,1,0,1
3654,38,38,40,950,10,40,1,0,1
3655,0,0,12,24,0,12,1,0,1
3656,1,1,1344,142044,840,1344,1,0,1
3657,0,0,665,14782,3268,665,1,0,1
3658,0,0,30,54,6,30,0,0,1
3659,0,0,5,90,80,5,1,0,1
3660,2,0,5,90,25,5,0,0,1
3662,2,2,3,60,0,3,0,0,1
3663,37,37,3,3,3,3,0,0,1
3664,6,6,210,4030,770,210,1,0,1
3665,0,0,5,50,65,5,1,0,1
3666,154,8,162,0,9990,162,0,3,3
3667,7,7,140,1140,740,140,1,0,1
3668,0,0,8,208,24,8,0,0,1
3674,31,31,84,5628,5628,84,0,0,1
3675,0,0,36,264,84,36,1,0,2
3677,0,0,5,60,40,5,1,0,1
3678,0,0,70,3230,2015,70,1,0,1
3679,1,1,92,1252,4644,92,1,0,1
3680,0,0,5,5,5,5,1,0,1
3681,21,21,294,28938,16926,294,1,0,1
3682,44,44,2304,80160,48736,2304,1,0,1
3683,0,0,10,10,10,10,1,0,1
3684,37,35,112,2786,28,112,1,0,1
3685,14,14,112,1232,0,112,1,0,1
3686,10,10,531,56610,46836,531,1,0,1
3687,0,0,30,280,40,30,1,0,1
3688,0,0,4,8,8,4,0,0,1
3689,0,0,5,5,5,5,1,0,1
3690,7,7,66,23232,20328,66,1,0,1
3691,9,9,16,112,64,16,1,0,1
3692,7,2,108,5013,774,108,0,0,1
3693,8,8,14,14,0,14,0,0,1
3694,8,8,33,616,297,33,1,0,1
3695,8,8,154,9310,0,154,1,0,1
3696,8,8,14,2254,2044,14,1,0,1
3697,9,9,16,112,64,16,1,0,1
3698,1,1,253,4324,3105,253,1,0,1
3699,0,0,22,352,22,22,0,0,2
3700,1,1,40,140,160,40,0,0,1
3701,0,0,425,4437,1768,425,1,0,1
3702,17,5,56,896,14,56,1,0,1
3703,1,1,14,119,70,14,1,1,1
3705,0,0,3,36,6,3,0,0,1
3706,2,2,180,2268,144,180,1,0,1
3707,0,0,16,128,224,16,0,0,1
3708,2,2,20,20,20,20,1,0,2
3709,0,0,12,12,12,12,0,0,1
3710,1,1,420,4886,1652,420,1,0,1
3711,0,0,24,216,0,24,1,0,1
3712,0,0,40,456,32,40,1,0,1
3713,1,1,12784,2269398,0,12784,1,0,1
3714,7,7,456,67864,32,456,1,0,1
3715,5,5,3,3,6,3,0,0,1
3716,2,2,5,65,35,5,1,0,1
3717,5,0,5,0,10,5,0,0,1
3718,0,0,5,65,0,5,0,0,1
3719,0,0,185,13090,25,185,1,0,1
3720,0,0,5,5,5,5,0,0,1
3721,6,6,400,24800,22640,400,1,0,2
3722,0,0,32,384,48,32,0,0,1
3723,3,3,35,2670,2660,35,1,0,1
3724,0,0,48,176,192,48,1,0,1
3725,0,0,15,60,345,15,1,0,1
3726,28,19,476,242131,73780,476,1,19,2
3727,0,0,3,36,12,3,0,0,1
3728,2,2,105,945,945,105,1,0,1
3729,0,0,32,96,104,32,1,0,1
3730,2,1,624,24048,276,624,1,0,1
3731,2,1,6,24,6,6,0,0,1
3732,0,0,99,1397,473,99,1,0,1
3734,160,2,54,1233,2637,54,0,1,1
3735,0,0,6,6,30,6,1,0,1
3736,0,0,20,80,30,20,1,0,1
3737,6,6,56,56,56,56,0,0,1
3738,0,0,6,30,18,6,1,0,1
3739,159,2,28,0,700,28,0,1,1
3740,1,1,60,1260,0,60,0,0,2
3741,1,1,285,1805,0,285,0,0,2
3742,1,1,84,4984,3682,84,0,0,1
3743,79,55,10192,1477034,22932,10192,1,0,1
3744,0,0,1224,2184,2184,1224,0,0,1
3745,0,0,3020,5320,5320,3020,0,0,1
3746,0,0,100,410,410,100,0,0,1
3747,0,0,5,5,365,5,1,0,1
3748,2,2,42,518,252,42,1,0,1
3749,12,12,14,168,14,14,1,0,1
3750,0,0,5,5,5,5,0,0,1
3751,1,1,50,50,50,50,1,0,1
3752,1,1,1224,5964,1188,1224,0,0,1
3753,175,175,4914,421302,16758,4914,1,0,1
3754,5,5,378,19908,198,378,1,0,1
3755,0,0,10,30,30,10,0,0,1
3756,1,1,7,7,7,7,0,1,1
3757,0,0,5,5,5,5,0,0,1
3758,0,0,5,5,5,5,0,0,1
3759,4,4,198,5676,462,198,1,0,1
3760,4,4,180,4000,720,180,1,0,1
3761,4,4,300,3860,540,300,1,0,1
3762,1,1,120,4536,384,120,1,0,1
3763,1,1,10,200,50,10,1,1,1
3764,6,6,672,8624,1008,672,1,1,1
3765,1,1,12,300,12,12,0,0,1
3768,4,4,5,30,30,5,1,0,1
3769,4,4,5,100,80,5,0,0,1
3770,4,4,5,135,125,5,0,0,1
3771,4,4,5,25,20,5,1,0,1
3772,4,4,5,35,35,5,0,0,1
3773,4,4,5,120,115,5,0,0,1
3774,4,4,5,95,85,5,0,0,1
3775,4,4,5,15,10,5,0,0,1
3776,4,4,5,30,15,5,0,0,1
3777,4,4,5,20,15,5,0,0,1
3778,4,4,5,1080,1050,5,0,0,1
3779,4,4,4,48,44,4,0,0,1
3780,4,4,5,425,415,5,0,0,1
3781,4,4,5,455,435,5,0,0,1
3782,4,4,5,865,820,5,0,0,1
3783,4,4,5,55,55,5,0,0,1
3784,4,4,5,35,35,5,1,0,1
3785,4,4,5,60,45,5,0,0,1
3786,4,4,5,45,40,5,0,0,1
3787,0,0,5,20,40,5,1,0,1
3788,5,5,390,4407,3367,390,1,0,1
3789,0,0,5,155,155,5,0,0,1
3790,19,19,84,420,84,84,0,1,1
3791,1,1,50,225,65,50,1,0,1
3792,1,1,20,290,160,20,1,0,1
3793,0,0,12,12,12,12,0,0,1
3794,0,0,24,3582,1734,24,0,0,2
3795,20,20,1170,54540,6615,1170,1,0,1
3796,384,383,609,15022,174,609,0,7,3
3797,0,0,3,9,9,3,0,0,1
3798,1,1,5,160,160,5,0,0,1
3799,0,0,24,84,36,24,1,0,1
3800,0,0,208,6544,1200,208,1,0,1
3801,0,0,5,155,155,5,0,0,1
3802,6,6,360,16380,11520,360,0,6,3
3803,1,1,20,1700,110,20,1,0,1
3804,1,1,10,310,10,10,1,0,1
3805,11,11,12,12,12,12,1,0,1
3806,0,0,364,13048,1092,364,1,0,1
3807,0,0,5,5,5,5,0,0,1
3808,0,0,5,5,5,5,0,0,1
3809,0,0,5,5,5,5,0,0,1
3810,0,0,10,20,20,10,0,0,1
3811,0,0,10,90,110,10,1,0,1
3812,0,0,15,565,90,15,1,0,1
3814,0,0,24,927,33,24,1,0,1
3815,0,0,108,1566,468,108,1,0,1
3816,0,0,30,600,180,30,1,0,1
3817,0,0,10,50,60,10,1,0,1
3818,6,6,243,1611,1503,243,1,5,2
3819,0,0,10,765,20,10,1,0,1
3820,15,1,210,3591,525,210,1,0,2
3821,0,0,10,10,10,10,0,0,1
3822,4,4,100,100,0,100,0,1,2
3823,0,0,5,5,5,5,1,0,1
3824,0,0,3,126,18,3,1,0,1
3825,0,0,66,9570,8316,66,1,0,1
3826,4,4,825,27346,1518,825,1,0,1
3827,0,0,10,15,15,10,0,0,1
3828,0,0,20,40,40,20,0,0,1
3829,0,0,10,105,105,10,0,0,1
3830,5,0,10,110,10,10,0,0,1
3831,22,22,18,450,36,18,1,0,1
3832,0,0,24,138,9,24,1,0,1
3833,0,0,22,22,22,22,1,0,2
3834,0,0,14,42,0,14,1,0,1
3835,5,5,27,297,27,27,0,0,1
3836,7,7,2088,58284,4320,2088,1,0,1
3837,0,0,21,196,252,21,1,0,1
3838,0,0,10,115,80,10,1,0,1
3839,0,0,18,18,18,18,1,0,1
3840,0,0,368,39974,0,368,1,0,1
3841,54,54,3726,282528,137295,3726,1,0,1
3842,0,0,10,15,10,10,1,0,1
3843,0,0,42,1176,0,42,1,0,2
3844,0,0,5,5,5,5,1,0,1
3845,0,0,224,1652,420,224,1,0,1
3846,0,0,16,16,0,16,0,0,1
3847,0,0,7,7,7,7,0,0,1
3848,0,0,45,545,150,45,1,0,1
3849,49,12,294,16317,14070,294,1,0,1
3850,0,0,10,40,45,10,1,0,1
3851,21,21,36,14436,14832,36,1,1,1
3852,0,0,5,90,5,5,0,0,1
3853,0,0,10,10,10,10,0,0,1
3854,5,5,60,570,840,60,0,1,1
3855,0,0,5,10,10,5,1,0,1
3856,0,0,5,5,5,5,0,0,1
3857,0,0,25,85,30,25,1,0,1
3858,5,5,14,322,98,14,1,0,1
3859,0,0,3,51,0,3,0,0,1
3860,0,0,126,448,4410,126,1,0,1
3861,0,0,20,20,20,20,1,0,2
3862,0,0,460,640,640,460,0,0,1
3863,0,0,16,16,0,16,1,0,1
3864,0,0,16,176,16,16,1,0,1
3865,0,0,7,189,91,7,1,0,1
3866,0,0,10,190,0,10,0,0,1
3867,0,0,6,18,18,6,0,0,1
3868,0,0,5,5,5,5,0,0,1
3869,0,0,5488,2640,13264,5488,1,0,1
3870,6,6,84,552,552,84,0,6,1
3871,0,0,36,1026,60,36,1,0,1
3872,1,1,5,10,10,5,0,0,1
3873,0,0,18,36,36,18,1,0,2
3874,0,0,351,9737,728,351,1,0,3
3875,0,0,690,960,960,690,0,0,1
3876,19,0,8,128,8,8,1,0,1
3877,0,0,36,48,120,36,1,0,1
3878,7,0,15,1250,1060,15,1,0,1
3879,0,0,14,14,56,14,1,0,1
3880,4,4,15,1055,0,15,0,0,1
3881,4,4,24,120,80,24,1,0,1
3882,0,0,5,180,0,5,0,0,1
3883,0,0,340,12860,6460,340,1,0,1
3884,5,1,704,57794,198,704,1,0,1
3885,0,0,6,6,0,6,0,0,1
3886,0,0,16,16,16,16,0,0,1
3887,5,0,1955,116909,4539,1955,1,0,1
3888,7,7,210,480,5010,210,1,0,1
3889,0,0,5,5,5,5,0,0,1
3890,7,7,56,1386,2100,56,1,0,1
3891,7,7,66,1056,1584,66,1,0,1
3892,0,0,60,835,185,60,1,0,1
3893,1,1,24,36,40,24,0,0,1
3894,1,1,126,4655,280,126,1,0,1
3895,0,0,5,65,0,5,0,0,1
3896,1,1,42,280,224,42,0,0,1
3897,0,0,5,5,5,5,0,0,1
3898,255,255,204,5253,204,204,1,0,1
3899,0,0,120,740,40,120,1,0,1
3900,0,0,14,56,56,14,1,0,2
3901,0,0,10,10,20,10,1,0,1
3902,0,0,220,4390,4310,220,1,0,1
3903,0,0,3,81,42,3,1,0,1
3904,5,5,130,2470,390,130,0,0,1
3905,0,0,78,715,91,78,1,0,1
3906,0,0,42,280,98,42,0,0,1
3907,3,3,3,6,6,3,0,0,1
3908,3,3,3,0,33,3,0,0,1
3909,0,0,16,32,32,16,1,0,1
3910,0,0,24,576,0,24,0,0,1
3911,0,0,12,68,160,12,1,0,1
3912,66,18,170,8976,2992,170,1,17,4
3913,3,3,12,180,72,12,1,0,1
3914,3,3,36,1452,600,36,1,0,1
3915,3,3,30,30,90,30,1,0,1
3916,3,0,12,84,0,12,0,0,1
3917,0,0,3,6,3,3,0,0,1
3918,89,0,15,2090,1865,15,1,0,1
3919,2,2,60,270,210,60,1,2,1
3920,2,2,24,72,48,24,1,2,1
3921,2,2,50,160,160,50,1,1,1
3922,124,124,832,66656,256,832,1,7,3
3923,171,171,3672,209790,1782,3672,1,156,6
3924,0,0,96,288,288,96,0,0,1
3925,40,3,28,112,84,28,1,0,1
3926,0,0,1393,1904,1904,1393,0,0,1
3927,0,0,33,286,275,33,1,0,1
3928,3,3,840,32256,18774,840,1,0,1
3930,89,89,696,96280,86536,696,1,0,1
3931,3,3,26,507,0,26,0,3,2
3932,34,34,480,47925,11835,480,1,0,1
3933,15,15,14,3710,3220,14,1,0,1
3934,84,84,132,172568,167508,132,1,0,1
3935,0,0,120,168,9552,120,1,0,1
3936,7,7,12,144,240,12,1,0,1
3937,0,0,60,1100,1490,60,1,0,1
3938,0,0,16,160,80,16,1,0,1
3939,102,102,18,108,54,18,0,4,2
3940,103,103,1440,51552,1224,1440,1,55,2
3941,63,63,270,2898,1008,270,1,0,1
3942,4,4,16,448,0,16,0,0,1
3943,0,0,330,4140,6420,330,1,0,1
3944,0,0,5,10,5,5,0,0,1
3945,18,18,486,3915,621,486,1,17,3
3946,0,0,616,4508,2940,616,1,0,1
3947,26,26,16,16,0,16,1,0,1
3948,10,10,16,48,0,16,1,0,1
3949,0,0,10,95,125,10,1,0,1
3950,0,0,5,5,5,5,0,0,1
3951,3,3,54,912,54,54,1,0,1
3952,38,38,1140,15900,20445,1140,1,0,1
3953,0,0,20,50,5,20,1,0,1
3954,0,0,160,40,8210,160,1,0,1
3955,0,0,20,20,200,20,1,0,1
3956,0,0,110,740,2720,110,1,0,1
3957,0,0,50,690,600,50,1,0,1
3958,0,0,160,1140,510,160,1,0,1
3959,0,0,10,150,90,10,1,0,1
3960,0,0,20,1970,0,20,1,0,1
3961,95,23,9531,344601,8235,9531,1,3,2
3962,3,3,88,1216,9168,88,1,0,1
3963,8,8,24,192,0,24,1,3,1
3964,0,0,190,0,2125,190,0,0,1
3965,0,0,5,15,10,5,0,0,1
3966,2,2,120,1464,552,120,0,0,1
3967,3,3,108,4608,72,108,1,2,2
3968,0,0,90,0,670,90,0,0,1
3969,0,0,230,0,2535,230,0,0,1
3970,2,2,5,40,40,5,0,0,1
3971,2,2,7,21,28,7,0,0,1
3972,2,2,5,30,15,5,0,0,1
3973,2,2,5,30,20,5,0,0,1
3974,2,2,5,55,25,5,0,0,1
3975,2,2,5,210,220,5,0,0,1
3976,2,2,5,50,45,5,0,0,1
3977,1,1,5,5,5,5,0,1,1
3978,0,0,16,16,16,16,1,0,1
3979,12,12,285,1215,5055,285,0,0,1
3980,2,2,276,1542,1542,276,0,2,1
3981,0,0,100,4380,1030,100,1,0,1
3982,0,0,320,16288,0,320,1,0,1
3983,0,0,5,25,0,5,1,0,1
3984,16,16,1792,59968,12736,1792,1,0,1
3985,31,0,112,3328,1696,112,1,0,1
3986,17,0,48,96,96,48,1,0,1
3987,0,0,32,144,64,32,1,0,1
3993,35,35,60,660,30,60,1,0,1
3994,0,0,14,14,14,14,1,0,1
3995,0,0,10,10,10,10,1,0,1
3996,2,2,204,4165,459,204,1,0,1
3997,0,0,6,66,54,6,1,0,1
3998,0,0,3,6,6,3,0,0,1
3999,48,48,75,5580,495,75,1,31,2
4000,0,0,3,6,6,3,0,0,1
4001,38,0,45,450,495,45,1,0,1
4002,285,0,28,126,112,28,1,0,1
4003,0,0,100,10600,12,100,0,0,1
4004,0,0,16,10376,7892,16,1,0,1
4005,0,0,24,280,184,24,0,0,1
4006,4,4,27,27,27,27,1,0,2
4007,5,5,2940,130305,882,2940,1,4,2
4008,2,2,4,8,0,4,0,0,1
4009,0,0,20,20,20,20,0,0,3
4010,0,0,9,465,33,9,0,0,1
4011,0,0,30,705,375,30,0,0,1
4012,4,4,120,1140,420,120,1,0,1
4013,0,0,25,605,380,25,0,0,1
4014,3,0,30,240,0,30,1,0,1
4015,0,0,33,473,341,33,1,0,1
4016,3,3,81,630,0,81,1,0,1
4017,0,0,5,10,10,5,0,0,1
4018,0,0,40,624,136,40,1,0,1
4019,4,4,288,288,288,288,1,0,1
4020,4,4,1785,1785,1905,1785,1,0,2
4021,0,0,18,180,72,18,1,0,2
4022,62,6,39,624,195,39,1,6,1
4023,4,0,264,660,660,264,1,0,1
4024,3,0,84,564,564,84,1,0,2
4025,10,10,100,4225,425,100,1,0,2
4026,0,0,32,224,0,32,0,0,1
4028,74,74,8284,477204,5510,8284,1,4,2
4029,10,10,80,1712,848,80,1,0,1
4030,35,11,7644,695310,0,7644,0,0,1
4031,0,0,7,21,21,7,0,0,1
4034,0,0,40,640,130,40,1,0,1
4035,0,0,5,10,10,5,1,0,1
4036,21,21,234,17706,9295,234,1,0,1
4037,3,3,26,78,26,26,1,0,2
4038,54,54,336,32326,73318,336,1,0,1
4039,0,0,12,56,160,12,0,0,1
4040,13,13,32,6352,4048,32,1,0,1
4041,18,18,180,7380,558,180,1,0,2
4042,20,20,16,256,16,16,0,0,1
4043,12,0,182,2800,882,182,1,0,1
4044,20,20,36,0,1170,36,1,0,2
4045,0,0,252,2340,600,252,1,0,1
4046,0,0,12,36,24,12,1,0,1
4047,0,0,10,80,15,10,1,0,1
4048,13,13,85,1088,68,85,1,0,1
4050,20,20,16,704,0,16,1,0,1
4051,3,3,11,22,33,11,1,0,1
4052,3,3,2754,216846,4194,2754,1,0,1
4053,2,2,2240,49392,22484,2240,0,1,2
4054,3,3,36,6804,2988,36,1,0,1
4055,5,5,16,152,8,16,0,0,1
4056,0,0,9,9,18,9,0,0,1
4057,3,3,10,100,20,10,1,0,1
4058,3,3,255,14730,34905,255,1,0,1
4059,0,0,32,640,384,32,0,0,1
4060,0,0,10,1445,10,10,0,0,1
4061,0,0,7,420,0,7,0,0,1
4062,7,7,588962,1597254,2023576,588962,1,0,1
4063,3,3,5,45,10,5,0,3,1
4064,3,3,50,50,50,50,0,3,1
4065,5,5,144,2340,240,144,1,0,1
4066,3,3,6,12,12,6,0,0,1
4067,4,4,5,5,5,5,1,0,1
4068,4,4,5,65,50,5,0,0,1
4069,4,4,7,7,7,7,0,0,1
4070,2,2,10,20,20,10,1,1,1
4071,0,0,15,360,36,15,1,0,1
4072,0,0,3,27,6,3,1,0,1
4073,1,0,9,291,396,9,1,0,1
4074,1,0,3,300,123,3,1,0,1
4075,0,0,10,20,20,10,1,0,1
4076,0,0,1014,5928,5928,1014,1,0,1
4077,0,0,869,23969,32527,869,1,0,1
4078,22,22,1428,36074,25330,1428,1,0,1
4079,0,0,5,5,5,5,0,0,1
4081,3,3,196952,42280056,44552312,196952,1,0,1
4082,34,34,56,3052,252,56,1,2,1
4083,12,0,5,340,110,5,1,0,1
4084,0,0,5,125,135,5,0,0,1
4085,1,1,312,5070,1768,312,0,0,1
4086,2,2,240,6804,564,240,1,0,1
4087,2,2,84,1064,560,84,1,0,1
4088,4,4,640,32240,7200,640,1,1,2
4089,2,1,12,60,12,12,0,0,1
4090,0,0,5,30,30,5,1,0,1
4091,0,0,24,48,48,24,0,0,1
4092,2,2,16,688,144,16,1,0,1
4093,1,0,30,570,300,30,1,0,1
4094,1,1,10,10,0,10,1,0,1
4095,0,0,10,10,10,10,0,0,1
4096,0,0,54,1386,1530,54,1,0,1
4097,1,1,10,20,855,10,1,0,1
4098,1,1,21,224,14,21,1,0,1
4099,2,1,14,14,14,14,0,1,1
4100,17,2,2448,19312,22780,2448,1,0,1
4101,1,1,256,5328,528,256,1,0,3
4102,3,3,160,5008,1968,160,1,0,1
4103,0,0,10,220,20,10,1,0,1
4104,0,0,4,16,36,4,0,0,1
4105,0,0,4,8,40,4,0,0,1
4106,2,2,30,90,30,30,1,0,2
4107,20,0,10,210,0,10,1,0,1
4108,28,28,10168,38347,354268,10168,1,0,1
4109,0,0,12,300,252,12,1,0,1
4110,0,0,750,16550,1650,750,1,0,1
4111,21,21,1140,29678,1273,1140,1,0,1
4112,0,0,18,18,18,18,0,0,1
4113,0,0,3,0,3,3,0,0,1
4114,1,1,696,15192,19848,696,0,0,2
4115,1,1,60,460,70,60,1,0,1
4116,0,0,25,975,1060,25,1,0,1
4117,23,1,84,84,0,84,0,0,1
4118,18,1,20,80,0,20,1,1,1
4119,22,1,14,56,0,14,0,1,1
4120,28,1,14,84,14,14,1,1,1
4121,36,1,16,112,16,16,1,1,1
4122,16,1,320,1060,1240,320,1,0,1
4123,22,22,20,600,650,20,1,0,1
4124,1,1,14,14,14,14,0,0,1
4125,17,9,3150,17220,12720,3150,1,4,3
4126,2,1,100,500,720,100,1,0,1
4127,42,42,210,10542,0,210,1,1,2
4128,0,0,18,984,63,18,0,0,1
4129,1,1,522,17835,87,522,0,0,1
4130,43,43,1050,66927,11340,1050,1,0,1
4131,31,17,1056,35776,0,1056,0,1,3
4132,0,0,836,1710,7315,836,1,0,1
4133,23,22,3330,141345,5670,3330,1,18,2
4134,2,1,60,1000,1700,60,1,0,1
4135,0,0,6,18,6,6,1,0,1
4136,10,9,4752,98670,21120,4752,1,3,2
4137,1,1,630,17115,315,630,1,0,1
4138,0,0,6,204,0,6,1,0,1
4139,49,49,448,15936,512,448,1,1,2
4140,1,0,36,480,12,36,1,0,1
4141,22,9,41760,732240,479850,41760,1,1,3
4142,1,0,60,191610,189980,60,0,0,1
4143,0,0,6,204,0,6,1,0,1
4144,56,53,135,261,6561,135,1,0,1
4145,1,1,1239,67347,1029,1239,1,0,1
4146,0,0,224,2562,672,224,1,0,1
4147,18,9,1176,74928,0,1176,1,4,3
4148,2,1,72,612,2988,72,0,0,1
4149,0,0,27,324,216,27,1,0,1
4150,3,3,16,320,240,16,1,0,1
4151,0,0,3,3,33,3,1,0,1
4152,0,0,110,82950,79160,110,1,0,1
4153,1,1,6,6,6,6,0,1,2
4154,1,1,42,70,70,42,0,1,3
4155,70,70,648,1344,728,648,1,0,1
4156,21,21,8,44,12,8,0,0,1
4157,22,9,1015,13862,8120,1015,0,4,4
4158,0,0,48,960,0,48,1,0,1
4159,24,0,100,5760,6440,100,1,0,2
4160,0,0,54,594,318,54,1,0,1
4161,2,2,16,112,0,16,1,0,1
4162,70,70,40,88,56,40,0,0,1
4163,4,4,5,10,5,5,1,0,1
4164,3,3,180,2350,30,180,1,0,1
4165,3,3,12,84,24,12,1,0,1
4166,3,3,12,72,0,12,1,0,1
4167,4,4,36,156,24,36,0,0,1
4168,0,0,20,180,20,20,1,0,1
4169,0,0,40,40,40,40,1,0,1
4170,32,32,414,8004,1173,414,0,0,1
4171,0,0,6,6,6,6,1,0,1
4173,0,0,9,57,3,9,0,0,1
4177,24,23,20,50,1000,20,1,22,2
4178,24,23,140,140,2030,140,1,22,2
4179,24,23,20,30,780,20,1,22,2
4180,24,23,20,10,1100,20,1,22,2
4181,1,1,30,705,100,30,0,0,1
4182,3,3,81,2646,0,81,0,0,1
4183,1,0,28,28,0,28,1,0,1
4184,0,0,99,1958,286,99,1,0,1
4185,1,0,10,20,0,10,1,0,1
4186,0,0,18,36,18,18,1,0,1
4187,1,1,63,539,308,63,1,0,1
4188,1,1,12,204,180,12,1,0,1
4189,3,3,5,20,20,5,1,0,1
4190,1,1,5,5,5,5,0,0,1
4191,1,1,1284,20856,20856,1284,0,0,1
4192,1,1,205,3350,3350,205,0,0,1
4193,1,1,630,20916,20916,630,0,0,1
4194,1,1,1164,29628,29628,1164,0,0,1
4195,1,1,505,2815,2815,505,0,0,1
4196,8,8,294,294,294,294,0,0,1
4197,0,0,24,288,480,24,1,0,1
4198,0,0,33,582,381,33,0,0,1
4199,2,0,14,651,364,14,0,0,1
4200,0,0,28,336,56,28,1,0,1
4201,9,0,14,126,0,14,0,0,1
4202,2,0,5,0,5,5,0,0,1
4203,8,0,10,140,25,10,0,0,1
4204,23,0,5,40,15,5,0,0,1
4205,23,0,16,88,8,16,0,0,1
4206,27,0,14,301,0,14,0,0,1
4207,0,0,18,537,39,18,1,0,1
4208,133,133,816,42160,32,816,1,0,1
4209,0,0,5,90,20,5,1,0,1
4210,0,0,108,17127,948,108,1,0,1
4211,27,0,7,266,56,7,0,0,1
4212,6,6,2115,4455,4410,2115,1,0,2
4213,6,6,126,840,84,126,1,0,2
4214,6,6,36,252,0,36,0,0,2
4215,29,0,7,7,7,7,0,0,1
4216,27,0,10,340,10,10,0,0,1
4217,27,0,10,55,0,10,0,0,1
4218,29,0,25,430,80,25,0,0,1
4219,28,0,10,110,10,10,1,0,1
4220,27,0,5,15,5,5,0,0,1
4221,27,0,10,105,5,10,0,0,1
4222,6,6,81,1737,252,81,0,0,1
4223,6,6,24,276,120,24,0,0,1
4224,1,1,5,10,15,5,1,0,1
4225,8,8,1008,29712,7200,1008,1,0,1
4226,3,3,16,224,16,16,1,0,1
4227,22,22,88,8426,0,88,1,0,1
4228,0,0,2298,1288431,3,2298,1,0,1
4229,0,0,99,18390,0,99,1,0,1
4230,0,0,177,8154,6666,177,1,0,1
4231,12,12,5,5,0,5,1,12,1
4232,12,12,6,18,6,6,1,12,1
4233,16,12,27,441,0,27,0,0,1
4234,7,7,777,1365,56931,777,1,0,1
4235,1,0,10,475,150,10,0,0,1
4236,2,0,10,825,165,10,1,0,1
4237,0,0,21,459,219,21,1,0,1
4238,0,0,3,24,24,3,0,0,1
4239,0,0,15,1155,1443,15,0,0,1
4240,46,46,540,32400,10008,540,1,0,1
4241,0,0,20,0,140,20,1,0,1
4242,0,0,70,70,70,70,0,0,1
4243,0,0,10,10,10,10,0,0,1
4244,0,0,140,0,560,140,0,0,1
4245,1,1,420,210,2940,420,0,0,1
4246,1,1,4860,47430,38880,4860,1,0,1
4247,0,0,36,1890,1116,36,1,0,1
4248,0,0,12,12,12,12,0,0,1
4249,0,0,18,414,36,18,1,0,1
4250,0,0,12,24,24,12,1,0,1
4251,1,1,20,80,30,20,1,0,1
4252,0,0,24,228,24,24,1,0,1
4253,0,0,70,120,180,70,1,0,1
4254,0,0,84,0,948,84,0,0,1
4255,0,0,6,126,27,6,0,0,1
4257,0,0,3,237,0,3,0,0,1
4258,0,0,25,85,45,25,1,0,1
4259,19,0,5,10,5,5,0,0,1
4260,9,9,6,36,0,6,1,0,1
4261,8,8,5,30,35,5,1,0,1
4262,1,1,28,1239,1372,28,1,0,1
4263,1,1,14,42,56,14,1,0,1
4264,0,0,69,7206,0,69,0,0,1
4265,0,0,96,8496,0,96,0,0,1
4266,1,1,12,558,312,12,0,0,1
4267,4,4,950,15998,1368,950,1,0,1
4268,0,0,15,123,54,15,1,0,1
4269,0,0,98,3752,2478,98,1,0,1
4270,218,218,264,16852,220,264,1,0,1
4271,0,0,210,1274,1400,210,1,0,1
4272,0,0,10,40,0,10,1,0,1
4273,0,0,1560,13052,26949,1560,1,0,1
4274,4,4,336,20064,1520,336,1,0,1
4275,0,0,6,6,6,6,0,0,1
4276,0,0,12,48,0,12,1,0,1
4277,0,0,10,40,20,10,1,0,1
4278,0,0,12,48,24,12,1,0,1
4281,1,1,42,322,56,42,1,0,1
4282,12,1,30,620,0,30,1,0,1
4283,0,0,12,36,0,12,0,0,1
4284,0,0,252,33876,1926,252,1,0,1
4285,0,0,4,8,8,4,0,0,1
4286,0,0,36,216,60,36,1,0,1
4289,40,0,7,14,21,7,1,0,1
4290,0,0,45,1278,324,45,1,0,1
4291,1,1,2914,76043,26660,2914,1,0,1
4292,1,1,1008,19236,1176,1008,1,0,1
4293,0,0,1296,10206,7236,1296,1,0,1
4294,1,1,48,1272,24,48,1,0,1
4295,1,1,540,7830,3456,540,1,0,1
4296,0,0,16,424,80,16,1,0,1
4297,0,0,12,0,186,12,1,0,1
4298,49,49,14,490,56,14,1,4,1
